time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,city,latitude,longitude
2026-08-20 07:00:00,25.4,98,4.2,4.7,Delhi,28.6139,77.209
2026-08-20 08:00:00,26.2,99,0.6,4.7,Delhi,28.6139,77.209
2026-08-20 09:00:00,27.3,89,0.2,2.0,Delhi,28.6139,77.209
2026-08-20 10:00:00,28.9,82,0.0,1.3,Delhi,28.6139,77.209
2026-08-20 11:00:00,29.7,77,0.0,1.9,Delhi,28.6139,77.209
2026-08-20 12:00:00,30.9,75,0.0,1.4,Delhi,28.6139,77.209
2026-08-20 13:00:00,30.9,74,0.1,1.1,Delhi,28.6139,77.209
2026-08-20 14:00:00,31.6,71,0.2,1.5,Delhi,28.6139,77.209
2026-08-20 15:00:00,31.8,70,0.1,0.9,Delhi,28.6139,77.209
2026-08-20 16:00:00,31.8,68,0.1,3.1,Delhi,28.6139,77.209
2026-08-20 17:00:00,31.0,73,0.3,4.6,Delhi,28.6139,77.209
2026-08-20 18:00:00,28.1,87,0.3,7.2,Delhi,28.6139,77.209
2026-08-20 19:00:00,27.7,91,1.1,1.8,Delhi,28.6139,77.209
2026-08-20 20:00:00,27.5,93,0.4,1.5,Delhi,28.6139,77.209
2026-08-20 21:00:00,27.3,95,0.0,0.8,Delhi,28.6139,77.209
2026-08-20 22:00:00,27.2,95,0.0,1.5,Delhi,28.6139,77.209
2026-08-20 23:00:00,27.2,96,0.0,2.6,Delhi,28.6139,77.209
2026-08-21 00:00:00,27.0,97,0.0,3.1,Delhi,28.6139,77.209
2026-08-21 01:00:00,26.9,97,0.0,3.5,Delhi,28.6139,77.209
2026-08-21 02:00:00,26.8,97,0.0,3.4,Delhi,28.6139,77.209
2026-08-21 03:00:00,26.7,97,0.2,1.9,Delhi,28.6139,77.209
2026-08-21 04:00:00,26.6,96,0.2,0.3,Delhi,28.6139,77.209
2026-08-21 05:00:00,26.6,95,0.2,0.9,Delhi,28.6139,77.209
2026-08-21 06:00:00,26.4,95,0.7,2.2,Delhi,28.6139,77.209
2026-08-21 07:00:00,26.3,95,0.7,6.7,Delhi,28.6139,77.209
2026-08-21 08:00:00,26.6,93,0.7,9.2,Delhi,28.6139,77.209
2026-08-21 09:00:00,27.8,87,0.0,7.4,Delhi,28.6139,77.209
2026-08-21 10:00:00,29.5,78,0.0,4.2,Delhi,28.6139,77.209
2026-08-21 11:00:00,30.9,73,0.0,3.4,Delhi,28.6139,77.209
2026-08-21 12:00:00,31.9,70,0.1,2.9,Delhi,28.6139,77.209
2026-08-21 13:00:00,32.5,69,0.1,2.2,Delhi,28.6139,77.209
2026-08-21 14:00:00,32.4,70,0.1,1.9,Delhi,28.6139,77.209
2026-08-21 15:00:00,30.9,76,0.0,2.2,Delhi,28.6139,77.209
2026-08-21 16:00:00,28.6,85,0.0,3.2,Delhi,28.6139,77.209
2026-08-21 17:00:00,26.9,93,0.0,3.6,Delhi,28.6139,77.209
2026-08-21 18:00:00,26.4,97,1.5,2.7,Delhi,28.6139,77.209
2026-08-21 19:00:00,26.5,97,1.5,2.9,Delhi,28.6139,77.209
2026-08-21 20:00:00,26.6,98,1.5,4.0,Delhi,28.6139,77.209
2026-08-21 21:00:00,26.6,98,0.1,3.9,Delhi,28.6139,77.209
2026-08-21 22:00:00,26.6,98,0.1,3.0,Delhi,28.6139,77.209
2026-08-21 23:00:00,26.6,98,0.1,1.9,Delhi,28.6139,77.209
2026-08-22 00:00:00,26.5,97,0.2,0.9,Delhi,28.6139,77.209
2026-08-22 01:00:00,26.4,97,0.2,0.8,Delhi,28.6139,77.209
2026-08-22 02:00:00,26.3,96,0.2,2.4,Delhi,28.6139,77.209
2026-08-22 03:00:00,26.0,96,2.4,4.7,Delhi,28.6139,77.209
2026-08-22 04:00:00,25.6,96,2.4,7.2,Delhi,28.6139,77.209
2026-08-22 05:00:00,25.5,95,2.4,8.7,Delhi,28.6139,77.209
2026-08-22 06:00:00,25.8,93,0.9,7.9,Delhi,28.6139,77.209
2026-08-22 07:00:00,26.3,90,0.9,6.3,Delhi,28.6139,77.209
2026-08-22 08:00:00,27.0,87,0.9,4.6,Delhi,28.6139,77.209
2026-08-22 09:00:00,28.1,82,0.2,2.8,Delhi,28.6139,77.209
2026-08-22 10:00:00,29.5,76,0.2,2.0,Delhi,28.6139,77.209
2026-08-22 11:00:00,30.6,72,0.2,2.8,Delhi,28.6139,77.209
2026-08-22 12:00:00,31.4,70,0.1,2.6,Delhi,28.6139,77.209
2026-08-22 13:00:00,32.0,69,0.1,1.3,Delhi,28.6139,77.209
2026-08-22 14:00:00,32.0,70,0.1,0.3,Delhi,28.6139,77.209
2026-08-22 15:00:00,31.1,73,0.1,2.0,Delhi,28.6139,77.209
2026-08-22 16:00:00,29.6,78,0.1,4.7,Delhi,28.6139,77.209
2026-08-22 17:00:00,28.4,84,0.1,5.6,Delhi,28.6139,77.209
2026-08-22 18:00:00,27.8,89,0.0,3.5,Delhi,28.6139,77.209
2026-08-22 19:00:00,27.4,95,0.0,1.5,Delhi,28.6139,77.209
2026-08-22 20:00:00,27.1,99,0.0,3.4,Delhi,28.6139,77.209
2026-08-22 21:00:00,26.9,100,0.0,3.0,Delhi,28.6139,77.209
2026-08-22 22:00:00,26.8,100,0.0,1.6,Delhi,28.6139,77.209
2026-08-22 23:00:00,26.7,99,0.0,1.7,Delhi,28.6139,77.209
2026-08-23 00:00:00,26.6,100,0.0,1.9,Delhi,28.6139,77.209
2026-08-23 01:00:00,26.5,100,0.0,2.0,Delhi,28.6139,77.209
2026-08-23 02:00:00,26.3,100,0.0,2.0,Delhi,28.6139,77.209
2026-08-23 03:00:00,25.7,98,1.5,3.5,Delhi,28.6139,77.209
2026-08-23 04:00:00,25.0,100,1.5,3.6,Delhi,28.6139,77.209
2026-08-23 05:00:00,24.6,100,1.5,3.5,Delhi,28.6139,77.209
2026-08-23 06:00:00,24.8,100,0.9,3.9,Delhi,28.6139,77.209
2026-08-23 07:00:00,25.4,97,0.9,5.5,Delhi,28.6139,77.209
2026-08-23 08:00:00,26.1,93,0.9,6.1,Delhi,28.6139,77.209
2026-08-23 09:00:00,27.1,88,0.9,4.2,Delhi,28.6139,77.209
2026-08-23 10:00:00,28.3,83,0.9,2.1,Delhi,28.6139,77.209
2026-08-23 11:00:00,29.1,80,0.9,3.2,Delhi,28.6139,77.209
2026-08-23 12:00:00,31.2,71,0.1,3.2,Delhi,28.6139,77.209
2026-08-23 13:00:00,31.6,69,0.1,3.0,Delhi,28.6139,77.209
2026-08-23 14:00:00,31.8,68,0.1,2.5,Delhi,28.6139,77.209
2026-08-23 15:00:00,31.9,67,0.1,2.2,Delhi,28.6139,77.209
2026-08-23 16:00:00,31.9,67,0.1,1.9,Delhi,28.6139,77.209
2026-08-23 17:00:00,31.8,68,0.1,1.8,Delhi,28.6139,77.209
2026-08-23 18:00:00,31.4,70,0.0,1.5,Delhi,28.6139,77.209
2026-08-23 19:00:00,30.9,73,0.0,1.5,Delhi,28.6139,77.209
2026-08-23 20:00:00,30.2,76,0.0,2.2,Delhi,28.6139,77.209
2026-08-23 21:00:00,29.5,81,0.0,3.1,Delhi,28.6139,77.209
2026-08-23 22:00:00,28.8,85,0.0,3.8,Delhi,28.6139,77.209
2026-08-23 23:00:00,28.2,88,0.0,4.2,Delhi,28.6139,77.209
